"orderid","profit","website_session_id","source","marketing_campaign","content","device"
"462","30.50","14865","gsearch","nonbrand","g_ad_1","desktop"
"463","30.50","14889","gsearch","nonbrand","g_ad_1","desktop"
"464","30.50","14895","gsearch","nonbrand","g_ad_1","desktop"
"465","30.50","14918","gsearch","nonbrand","g_ad_1","desktop"
"466","30.50","14943","gsearch","nonbrand","g_ad_1","desktop"
"473","30.50","15103","gsearch","nonbrand","g_ad_1","desktop"
"474","30.50","15134","gsearch","nonbrand","g_ad_1","desktop"
"475","30.50","15153","gsearch","nonbrand","g_ad_1","desktop"
"476","30.50","15156","gsearch","nonbrand","g_ad_1","desktop"
"477","30.50","15173","gsearch","nonbrand","g_ad_1","desktop"
"478","30.50","15188","gsearch","nonbrand","g_ad_1","desktop"
"479","30.50","15194","gsearch","nonbrand","g_ad_1","desktop"
"480","30.50","15263","gsearch","nonbrand","g_ad_1","desktop"
"481","30.50","15269","","","","desktop"
"482","30.50","15292","gsearch","nonbrand","g_ad_1","desktop"
"483","30.50","15313","gsearch","brand","g_ad_2","desktop"
"484","30.50","15339","gsearch","nonbrand","g_ad_1","desktop"
"485","30.50","15343","gsearch","nonbrand","g_ad_1","desktop"
"486","30.50","15366","gsearch","nonbrand","g_ad_1","desktop"
"487","30.50","15375","gsearch","nonbrand","g_ad_1","desktop"
"488","30.50","15440","gsearch","nonbrand","g_ad_1","mobile"
"489","30.50","15444","gsearch","nonbrand","g_ad_1","desktop"
"490","30.50","15490","gsearch","nonbrand","g_ad_1","desktop"
"491","30.50","15503","gsearch","nonbrand","g_ad_1","desktop"
"492","30.50","15527","gsearch","nonbrand","g_ad_1","desktop"
"493","30.50","15534","gsearch","brand","g_ad_2","desktop"
"494","30.50","15570","gsearch","nonbrand","g_ad_1","desktop"
"495","30.50","15584","gsearch","nonbrand","g_ad_1","desktop"
"496","30.50","15711","gsearch","nonbrand","g_ad_1","desktop"
"497","30.50","15716","","","","desktop"
"498","30.50","15776","gsearch","nonbrand","g_ad_1","desktop"
"499","30.50","15819","gsearch","nonbrand","g_ad_1","desktop"
"502","30.50","15883","gsearch","nonbrand","g_ad_1","desktop"
"503","30.50","15891","gsearch","nonbrand","g_ad_1","desktop"
"504","30.50","15903","gsearch","nonbrand","g_ad_1","desktop"
"505","30.50","15907","gsearch","nonbrand","g_ad_1","mobile"
"506","30.50","15918","gsearch","nonbrand","g_ad_1","desktop"
"507","30.50","15984","gsearch","nonbrand","g_ad_1","mobile"
"509","30.50","16002","","","","mobile"
"508","30.50","16003","gsearch","nonbrand","g_ad_1","desktop"
"511","30.50","16004","gsearch","nonbrand","g_ad_1","desktop"
"510","30.50","16005","","","","mobile"
"512","30.50","16007","gsearch","nonbrand","g_ad_1","desktop"
"513","30.50","16025","gsearch","nonbrand","g_ad_1","desktop"
"514","30.50","16037","gsearch","brand","g_ad_2","desktop"
"515","30.50","16038","gsearch","nonbrand","g_ad_1","desktop"
"516","30.50","16061","","","","mobile"
"517","30.50","16069","gsearch","nonbrand","g_ad_1","desktop"
"518","30.50","16076","gsearch","brand","g_ad_2","desktop"
"519","30.50","16099","gsearch","nonbrand","g_ad_1","desktop"
"520","30.50","16115","","","","desktop"
"521","30.50","16121","gsearch","nonbrand","g_ad_1","desktop"
"522","30.50","16145","gsearch","nonbrand","g_ad_1","desktop"
"523","30.50","16172","","","","desktop"
"524","30.50","16190","","","","desktop"
"525","30.50","16200","","","","mobile"
"526","30.50","16214","gsearch","nonbrand","g_ad_1","desktop"
"527","30.50","16230","gsearch","nonbrand","g_ad_1","desktop"
"528","30.50","16273","gsearch","nonbrand","g_ad_1","desktop"
"529","30.50","16308","","","","desktop"
"530","30.50","16320","gsearch","nonbrand","g_ad_1","desktop"
"531","30.50","16405","","","","desktop"
"532","30.50","16412","gsearch","nonbrand","g_ad_1","desktop"
"533","30.50","16421","gsearch","nonbrand","g_ad_1","desktop"
"534","30.50","16462","gsearch","nonbrand","g_ad_1","desktop"
"535","30.50","16505","gsearch","nonbrand","g_ad_1","desktop"
"536","30.50","16507","gsearch","nonbrand","g_ad_1","mobile"
"537","30.50","16509","gsearch","nonbrand","g_ad_1","desktop"
"538","30.50","16519","gsearch","nonbrand","g_ad_1","desktop"
"539","30.50","16581","gsearch","nonbrand","g_ad_1","mobile"
"541","30.50","16586","gsearch","nonbrand","g_ad_1","desktop"
"540","30.50","16587","","","","desktop"
"542","30.50","16589","gsearch","nonbrand","g_ad_1","desktop"
"543","30.50","16641","gsearch","nonbrand","g_ad_1","desktop"
"544","30.50","16689","gsearch","nonbrand","g_ad_1","desktop"
"546","30.50","16751","gsearch","nonbrand","g_ad_1","desktop"
"547","30.50","16768","gsearch","nonbrand","g_ad_1","mobile"
"548","30.50","16779","gsearch","nonbrand","g_ad_1","desktop"
"549","30.50","16807","gsearch","nonbrand","g_ad_1","desktop"
"550","30.50","16825","gsearch","nonbrand","g_ad_1","desktop"
"551","30.50","16839","gsearch","nonbrand","g_ad_1","desktop"
"552","30.50","16852","gsearch","nonbrand","g_ad_1","desktop"
"553","30.50","16859","gsearch","nonbrand","g_ad_1","desktop"
"554","30.50","16862","gsearch","nonbrand","g_ad_1","desktop"
"555","30.50","16897","gsearch","nonbrand","g_ad_1","desktop"
"556","30.50","16912","gsearch","nonbrand","g_ad_1","desktop"
"557","30.50","16971","gsearch","nonbrand","g_ad_1","desktop"
"559","30.50","17033","gsearch","nonbrand","g_ad_1","desktop"
"560","30.50","17038","","","","desktop"
"561","30.50","17061","gsearch","nonbrand","g_ad_1","desktop"
"562","30.50","17096","gsearch","nonbrand","g_ad_1","mobile"
"563","30.50","17120","gsearch","nonbrand","g_ad_1","desktop"
"564","30.50","17129","gsearch","nonbrand","g_ad_1","desktop"
"565","30.50","17141","bsearch","brand","b_ad_2","desktop"
"566","30.50","17192","gsearch","nonbrand","g_ad_1","mobile"
"567","30.50","17274","gsearch","nonbrand","g_ad_1","desktop"
"569","30.50","17298","gsearch","nonbrand","g_ad_1","desktop"
"570","30.50","17370","gsearch","nonbrand","g_ad_1","desktop"
"571","30.50","17376","gsearch","nonbrand","g_ad_1","desktop"
"572","30.50","17381","","","","desktop"
"573","30.50","17421","gsearch","nonbrand","g_ad_1","mobile"
"574","30.50","17451","gsearch","nonbrand","g_ad_1","desktop"
"575","30.50","17503","gsearch","nonbrand","g_ad_1","desktop"
"576","30.50","17553","gsearch","nonbrand","g_ad_1","desktop"
"578","30.50","17594","gsearch","nonbrand","g_ad_1","mobile"
"579","30.50","17642","gsearch","nonbrand","g_ad_1","desktop"
"580","30.50","17656","gsearch","brand","g_ad_2","desktop"
"582","30.50","17670","gsearch","nonbrand","g_ad_1","desktop"
"583","30.50","17694","gsearch","nonbrand","g_ad_1","desktop"
"585","30.50","17729","gsearch","nonbrand","g_ad_1","desktop"
"586","30.50","17760","gsearch","nonbrand","g_ad_1","desktop"
"588","30.50","17781","gsearch","nonbrand","g_ad_1","desktop"
"590","30.50","17801","gsearch","nonbrand","g_ad_1","desktop"
"589","30.50","17802","gsearch","nonbrand","g_ad_1","mobile"
"591","30.50","17803","gsearch","nonbrand","g_ad_1","desktop"
"592","30.50","17815","gsearch","nonbrand","g_ad_1","desktop"
"593","30.50","17829","","","","desktop"
"594","30.50","17851","","","","desktop"
"595","30.50","17860","gsearch","nonbrand","g_ad_1","desktop"
"596","30.50","17863","gsearch","nonbrand","g_ad_1","desktop"
"597","30.50","17868","gsearch","nonbrand","g_ad_1","desktop"
"598","30.50","17903","gsearch","nonbrand","g_ad_1","desktop"
"599","30.50","17912","gsearch","nonbrand","g_ad_1","desktop"
"600","30.50","17918","gsearch","nonbrand","g_ad_1","desktop"
"601","30.50","17926","","","","desktop"
"602","30.50","17964","gsearch","nonbrand","g_ad_1","desktop"
"603","30.50","17973","gsearch","nonbrand","g_ad_1","desktop"
"604","30.50","18021","gsearch","nonbrand","g_ad_1","desktop"
"605","30.50","18025","gsearch","nonbrand","g_ad_1","desktop"
"606","30.50","18029","","","","desktop"
"607","30.50","18058","gsearch","nonbrand","g_ad_1","desktop"
"608","30.50","18059","gsearch","nonbrand","g_ad_1","desktop"
"609","30.50","18066","gsearch","nonbrand","g_ad_1","mobile"
"610","30.50","18078","gsearch","nonbrand","g_ad_1","desktop"
"611","30.50","18096","gsearch","nonbrand","g_ad_1","desktop"
"612","30.50","18124","gsearch","nonbrand","g_ad_1","desktop"
"613","30.50","18145","","","","desktop"
"614","30.50","18154","gsearch","nonbrand","g_ad_1","desktop"
"615","30.50","18170","","","","desktop"
"616","30.50","18238","gsearch","nonbrand","g_ad_1","desktop"
"617","30.50","18290","gsearch","nonbrand","g_ad_1","desktop"
"618","30.50","18295","gsearch","nonbrand","g_ad_1","mobile"
"619","30.50","18305","gsearch","nonbrand","g_ad_1","desktop"
"620","30.50","18351","gsearch","nonbrand","g_ad_1","desktop"
"621","30.50","18365","gsearch","nonbrand","g_ad_1","desktop"
"622","30.50","18376","gsearch","nonbrand","g_ad_1","desktop"
"623","30.50","18413","gsearch","nonbrand","g_ad_1","desktop"
"624","30.50","18420","gsearch","nonbrand","g_ad_1","desktop"
"625","30.50","18439","gsearch","nonbrand","g_ad_1","desktop"
"626","30.50","18467","gsearch","nonbrand","g_ad_1","desktop"
"627","30.50","18478","gsearch","nonbrand","g_ad_1","desktop"
"628","30.50","18627","gsearch","nonbrand","g_ad_1","desktop"
"629","30.50","18643","gsearch","nonbrand","g_ad_1","desktop"
"630","30.50","18655","gsearch","nonbrand","g_ad_1","desktop"
"631","30.50","18662","gsearch","brand","g_ad_2","desktop"
"632","30.50","18687","gsearch","nonbrand","g_ad_1","desktop"
"633","30.50","18729","gsearch","nonbrand","g_ad_1","desktop"
"634","30.50","18800","gsearch","nonbrand","g_ad_1","desktop"
"635","30.50","18843","gsearch","nonbrand","g_ad_1","desktop"
"636","30.50","18867","gsearch","nonbrand","g_ad_1","desktop"
"637","30.50","18872","gsearch","nonbrand","g_ad_1","desktop"
"639","30.50","18891","gsearch","nonbrand","g_ad_1","desktop"
"640","30.50","18909","gsearch","nonbrand","g_ad_1","desktop"
"641","30.50","18941","gsearch","nonbrand","g_ad_1","desktop"
"642","30.50","18956","gsearch","nonbrand","g_ad_1","desktop"
"643","30.50","18961","gsearch","nonbrand","g_ad_1","desktop"
"644","30.50","18975","gsearch","nonbrand","g_ad_1","desktop"
"645","30.50","18977","gsearch","nonbrand","g_ad_1","desktop"
"646","30.50","18983","gsearch","nonbrand","g_ad_1","desktop"
"647","30.50","19037","gsearch","nonbrand","g_ad_1","desktop"
"649","30.50","19039","gsearch","nonbrand","g_ad_1","desktop"
"650","30.50","19053","gsearch","nonbrand","g_ad_1","desktop"
"651","30.50","19068","gsearch","nonbrand","g_ad_1","mobile"
"652","30.50","19086","gsearch","nonbrand","g_ad_1","desktop"
"653","30.50","19091","gsearch","nonbrand","g_ad_1","desktop"
"654","30.50","19101","gsearch","nonbrand","g_ad_1","mobile"
"655","30.50","19149","","","","desktop"
"656","30.50","19175","gsearch","nonbrand","g_ad_1","desktop"
"657","30.50","19306","gsearch","nonbrand","g_ad_1","desktop"
"658","30.50","19315","gsearch","nonbrand","g_ad_1","desktop"
"659","30.50","19330","gsearch","nonbrand","g_ad_1","desktop"
"660","30.50","19359","gsearch","nonbrand","g_ad_1","desktop"
"662","30.50","19406","gsearch","nonbrand","g_ad_1","desktop"
"663","30.50","19432","gsearch","nonbrand","g_ad_1","desktop"
"664","30.50","19442","gsearch","nonbrand","g_ad_1","desktop"
"665","30.50","19478","gsearch","nonbrand","g_ad_1","desktop"
"666","30.50","19551","gsearch","nonbrand","g_ad_1","desktop"
"667","30.50","19560","gsearch","nonbrand","g_ad_1","desktop"
"670","30.50","19578","gsearch","nonbrand","g_ad_1","desktop"
"671","30.50","19607","gsearch","nonbrand","g_ad_1","desktop"
"672","30.50","19665","bsearch","brand","b_ad_2","desktop"
"673","30.50","19686","","","","desktop"
"674","30.50","19695","gsearch","nonbrand","g_ad_1","desktop"
"5295","30.50","103199","","","","mobile"
"675","30.50","19722","gsearch","nonbrand","g_ad_1","desktop"
"677","30.50","19737","gsearch","nonbrand","g_ad_1","desktop"
"678","30.50","19759","","","","desktop"
"679","30.50","19784","gsearch","nonbrand","g_ad_1","desktop"
"680","30.50","19801","gsearch","brand","g_ad_2","desktop"
"681","30.50","19841","gsearch","nonbrand","g_ad_1","desktop"
"682","30.50","19850","gsearch","nonbrand","g_ad_1","desktop"
"683","30.50","19856","gsearch","nonbrand","g_ad_1","desktop"
"684","30.50","19862","gsearch","nonbrand","g_ad_1","mobile"
"685","30.50","19900","gsearch","brand","g_ad_2","desktop"
"686","30.50","19920","gsearch","nonbrand","g_ad_1","desktop"
"687","30.50","19945","gsearch","nonbrand","g_ad_1","desktop"
"688","30.50","19987","gsearch","nonbrand","g_ad_1","desktop"
"689","30.50","20019","gsearch","nonbrand","g_ad_1","desktop"
"690","30.50","20129","gsearch","nonbrand","g_ad_1","desktop"
"691","30.50","20142","gsearch","nonbrand","g_ad_1","desktop"
"692","30.50","20180","gsearch","nonbrand","g_ad_1","desktop"
"693","30.50","20280","","","","mobile"
"695","30.50","20354","gsearch","nonbrand","g_ad_1","desktop"
"696","30.50","20362","","","","desktop"
"697","30.50","20363","","","","desktop"
"698","30.50","20364","gsearch","nonbrand","g_ad_1","desktop"
"699","30.50","20492","gsearch","nonbrand","g_ad_1","desktop"
"700","30.50","20551","gsearch","brand","g_ad_2","desktop"
"701","30.50","20583","gsearch","nonbrand","g_ad_1","desktop"
"702","30.50","20595","gsearch","nonbrand","g_ad_1","desktop"
"703","30.50","20652","gsearch","nonbrand","g_ad_1","desktop"
"704","30.50","20708","gsearch","nonbrand","g_ad_1","desktop"
"705","30.50","20729","bsearch","nonbrand","b_ad_1","desktop"
"706","30.50","20740","gsearch","nonbrand","g_ad_1","desktop"
"707","30.50","20773","bsearch","nonbrand","b_ad_1","desktop"
"708","30.50","20809","bsearch","nonbrand","b_ad_1","desktop"
"709","30.50","20830","gsearch","brand","g_ad_2","desktop"
"710","30.50","20840","","","","desktop"
"711","30.50","20845","","","","mobile"
"712","30.50","20857","gsearch","nonbrand","g_ad_1","desktop"
"713","30.50","20867","bsearch","nonbrand","b_ad_1","desktop"
"714","30.50","20882","gsearch","nonbrand","g_ad_1","desktop"
"715","30.50","20926","gsearch","brand","g_ad_2","desktop"
"716","30.50","20932","gsearch","nonbrand","g_ad_1","desktop"
"719","30.50","20991","gsearch","nonbrand","g_ad_1","desktop"
"720","30.50","21087","","","","desktop"
"721","30.50","21146","gsearch","nonbrand","g_ad_1","desktop"
"722","30.50","21151","gsearch","nonbrand","g_ad_1","desktop"
"724","30.50","21152","gsearch","nonbrand","g_ad_1","desktop"
"723","30.50","21159","gsearch","nonbrand","g_ad_1","desktop"
"725","30.50","21181","gsearch","nonbrand","g_ad_1","desktop"
"726","30.50","21248","gsearch","nonbrand","g_ad_1","desktop"
"727","30.50","21259","gsearch","nonbrand","g_ad_1","desktop"
"728","30.50","21279","gsearch","nonbrand","g_ad_1","desktop"
"729","30.50","21331","gsearch","nonbrand","g_ad_1","desktop"
"730","30.50","21377","bsearch","nonbrand","b_ad_1","desktop"
"731","30.50","21414","gsearch","nonbrand","g_ad_1","desktop"
"732","30.50","21434","gsearch","nonbrand","g_ad_1","desktop"
"733","30.50","21475","gsearch","nonbrand","g_ad_1","desktop"
"734","30.50","21506","gsearch","nonbrand","g_ad_1","desktop"
"735","30.50","21514","gsearch","nonbrand","g_ad_1","desktop"
"736","30.50","21569","gsearch","nonbrand","g_ad_1","desktop"
"737","30.50","21597","gsearch","nonbrand","g_ad_1","desktop"
"738","30.50","21685","bsearch","nonbrand","b_ad_1","desktop"
"740","30.50","21717","gsearch","nonbrand","g_ad_1","desktop"
"741","30.50","21756","gsearch","nonbrand","g_ad_1","desktop"
"742","30.50","21757","gsearch","nonbrand","g_ad_1","desktop"
"743","30.50","21767","gsearch","nonbrand","g_ad_1","desktop"
"744","30.50","21791","bsearch","nonbrand","b_ad_1","desktop"
"745","30.50","21807","","","","desktop"
"746","30.50","21812","bsearch","nonbrand","b_ad_1","desktop"
"747","30.50","21908","gsearch","nonbrand","g_ad_1","desktop"
"748","30.50","21910","gsearch","nonbrand","g_ad_1","desktop"
"749","30.50","21922","gsearch","nonbrand","g_ad_1","desktop"
"750","30.50","21930","gsearch","brand","g_ad_2","desktop"
"751","30.50","21948","","","","desktop"
"752","30.50","21954","gsearch","nonbrand","g_ad_1","desktop"
"754","30.50","22000","bsearch","nonbrand","b_ad_1","desktop"
"753","30.50","22003","gsearch","nonbrand","g_ad_1","desktop"
"755","30.50","22025","gsearch","nonbrand","g_ad_1","desktop"
"756","30.50","22028","gsearch","nonbrand","g_ad_1","desktop"
"757","30.50","22127","","","","desktop"
"758","30.50","22172","gsearch","nonbrand","g_ad_1","desktop"
"759","30.50","22242","gsearch","nonbrand","g_ad_1","desktop"
"761","30.50","22247","gsearch","nonbrand","g_ad_1","desktop"
"762","30.50","22272","gsearch","nonbrand","g_ad_1","desktop"
"763","30.50","22274","gsearch","nonbrand","g_ad_1","desktop"
"5695","30.50","109164","","","","desktop"
"764","30.50","22318","gsearch","nonbrand","g_ad_1","desktop"
"765","30.50","22319","gsearch","nonbrand","g_ad_1","desktop"
"766","30.50","22397","gsearch","nonbrand","g_ad_1","desktop"
"767","30.50","22416","gsearch","nonbrand","g_ad_1","desktop"
"768","30.50","22423","gsearch","nonbrand","g_ad_1","desktop"
"769","30.50","22475","gsearch","nonbrand","g_ad_1","desktop"
"770","30.50","22514","gsearch","nonbrand","g_ad_1","desktop"
"771","30.50","22589","gsearch","brand","g_ad_2","mobile"
"772","30.50","22614","bsearch","nonbrand","b_ad_1","desktop"
"773","30.50","22638","bsearch","nonbrand","b_ad_1","desktop"
"774","30.50","22703","gsearch","nonbrand","g_ad_1","desktop"
"775","30.50","22727","gsearch","nonbrand","g_ad_1","desktop"
"776","30.50","22760","bsearch","nonbrand","b_ad_1","desktop"
"777","30.50","22791","gsearch","nonbrand","g_ad_1","mobile"
"778","30.50","22798","gsearch","nonbrand","g_ad_1","desktop"
"779","30.50","22801","gsearch","brand","g_ad_2","desktop"
"781","30.50","22839","","","","desktop"
"782","30.50","22875","gsearch","nonbrand","g_ad_1","desktop"
"783","30.50","22907","","","","desktop"
"784","30.50","22926","gsearch","nonbrand","g_ad_1","desktop"
"785","30.50","22942","gsearch","nonbrand","g_ad_1","desktop"
"787","30.50","23043","","","","desktop"
"788","30.50","23066","gsearch","nonbrand","g_ad_1","desktop"
"789","30.50","23077","bsearch","nonbrand","b_ad_1","desktop"
"790","30.50","23100","bsearch","nonbrand","b_ad_1","desktop"
"791","30.50","23135","gsearch","nonbrand","g_ad_1","desktop"
"792","30.50","23186","gsearch","nonbrand","g_ad_1","desktop"
"793","30.50","23239","","","","mobile"
"794","30.50","23256","gsearch","nonbrand","g_ad_1","desktop"
"795","30.50","23309","gsearch","nonbrand","g_ad_1","desktop"
"796","30.50","23323","gsearch","nonbrand","g_ad_1","desktop"
"797","30.50","23353","gsearch","nonbrand","g_ad_1","desktop"
"798","30.50","23357","gsearch","nonbrand","g_ad_1","desktop"
"799","30.50","23358","gsearch","nonbrand","g_ad_1","desktop"
"800","30.50","23368","gsearch","nonbrand","g_ad_1","desktop"
"5751","30.50","110055","","","","desktop"
"801","30.50","23399","gsearch","nonbrand","g_ad_1","mobile"
"802","30.50","23460","","","","desktop"
"803","30.50","23526","bsearch","nonbrand","b_ad_1","desktop"
"804","30.50","23648","gsearch","nonbrand","g_ad_1","desktop"
